,business_id,attributes.RestaurantsPriceRange2,stars,review_count
24013,b'-YSCL35R3g6qqvHordSxVw',1.0,3.0,14
24014,b'TaEASKZil0TT7CAzyqFUgw',2.0,2.5,113
24015,b'10Jk5ilimXrfAq8JJ1gISg',1.0,3.5,62
24016,b'R_wOzSC7CWl38RLtbf-rQQ',3.0,4.0,5
24017,b'46P5yEu3aurgJ9IiGGloVQ',1.0,2.0,23
24018,b'zrQ1zKWC-W2PCvwjBururQ',1.0,3.0,4
24019,b'4KYnY1nNTaD7vb3Eo1G3Hw',1.0,2.5,41
24020,b'_PZbgxbL99rmR6zxcy5BPg',,5.0,12
24021,b'88Mq2edCXyXRtjmY_Vkarg',3.0,4.0,41
24022,b'sMzNLdhJZGzYirIWt-fMAg',2.0,4.0,632
24023,b'Ue2BCaKfXUWPdZ-VysN1tQ',,3.5,6
24024,b'KXITXbKuE60WSUDs7NZVLQ',3.0,3.5,700
24025,b'-jEyZSptICvvaNhuur9rUg',1.0,2.5,11
24026,b'6qkNhpgMYE6y3eHurFq6yw',2.0,3.5,27
24027,b'Opufpwe4jaf--LtDZ_AHiw',1.0,5.0,3
24028,b'_VSeSReB0Lf9foKD5wqdmg',1.0,4.5,20
24029,b'Rzs_9BahUgS-AcEwrI46cA',2.0,3.0,48
24030,b'se2NsMOS612L79BPtbUdUQ',2.0,4.5,13
24031,b'z5IG12AAyVW_itRg3QPupg',1.0,5.0,8
24032,b'3oTml4zlPaI7l3-TDKxwkg',1.0,3.5,41
24033,b'3CSypkv-tJsf-CzXc3qoXQ',2.0,5.0,6
24034,b'nTSGUY0QJtmsb6QM2Ei61w',1.0,3.5,10
24035,b'Ef0WLuzSbnSuIKu5i-Z2_g',2.0,4.0,24
24036,b'9QiUKGLa4tJlQrV-LiPIbw',2.0,3.5,125
24037,b'itvxOTZO8L5DFgMoLDum1w',2.0,4.5,11
24038,b'Osx-Q-wHz3IG9OaYBoLi5Q',2.0,2.0,4
24039,b'gPQOUyooQ3O9H8OmnxVNnA',2.0,3.0,58
24040,b'FhHD0Y_TPysnHOfB8uS6eQ',1.0,3.0,20
24041,b'XnJeadLrlj9AZB8qSdIR2Q',4.0,4.5,863
24042,b'eLzcyCNfU5NVKXT0omi8cQ',1.0,3.5,36
24043,b'Y1LB0uDuJQ1jP5usRdsZZg',4.0,4.5,61
24044,b'sE6_bFoyHUK2jRsHSpzxCQ',1.0,2.0,15
24045,b'ybbcg01-j7tKJ_oLEY1uPQ',2.0,4.0,110
24046,b'1E1BN1eJQX7j6EdepVxoMQ',1.0,3.5,11
24047,b'by7BOr074_BKz7hkRIi9WQ',1.0,4.0,9
24048,b'ak-f8IV0ZdDeI4oYnjA1Pw',1.0,4.0,188
24049,b'i53HvxUdQEMllZ1XmpjjyA',2.0,2.0,278
24050,b'sWWMidrpQmXOhCTrs6xAZg',2.0,2.5,6
24051,b'geVM8YqBzb_8kXR2Z0YsCA',2.0,3.5,107
24052,b'RcB7STNxoSDjtoK1pXgWBg',2.0,4.0,285
24053,b'XfgHILSTiFuoK69Z4KOcJg',1.0,5.0,4
24054,b'FQHwUBCrdHctmRzPJs2Mbw',3.0,3.5,37
24055,b'wWvNr1sWlueHRqQrssc3iA',1.0,2.5,13
24056,b'aaOBq1OE04KEYNC0kga7WA',2.0,4.0,4
24057,b'EcYkrdLg1CXr6j9arkjzAg',,1.5,3
24058,b'G3SM2RPzBN-vumifM_palg',1.0,3.5,23
24059,b'ghuKomm-gMEG15rcqAJ0ZQ',1.0,2.0,4
24060,b'G8yK38PuRB6H9c0M0gJedg',2.0,3.5,7
24061,b'UeyTFWMLCopiZQ9ZIfmXfA',4.0,3.0,3
24062,b'IEiJQX8IXMbneKSB0sJOkg',1.0,3.5,26
24063,b'slYb2NfWI5wLCeV67fWGKQ',1.0,3.0,11
24064,b'XZLGxt2OJgxxW_FsjBIkKg',1.0,3.0,9
24065,b'272a60ze8sADYRR6GyJ3GA',1.0,3.5,120
24066,b'zDPVRMN6PJhD34RYhiySgw',2.0,4.0,32
24067,b'MTpPAQrgrWtZLLoa-VLc-w',2.0,4.0,6
24068,b'6SRHHzkCuEIqyreM4lZ8_A',2.0,4.0,4
24069,b'3DgPtOe-FKRH0bFE3ptzxA',1.0,4.0,32
24070,b'-QuusedOBuIdCOKHR161HQ',,4.0,5
24071,b'XB80MaGvconWYmsy_vVTew',1.0,2.0,5
24072,b'mShOJ9qFk79KnZq7E8k9hQ',2.0,3.0,261
24073,b'q57kz1k9S4IyyaQL476UZA',2.0,4.5,34
24074,b'-SGZcGqnsp_uRIjKP2RGZg',2.0,3.5,6
24075,b'pRlO48w4GkWEPEYIH2tHsw',2.0,3.0,65
24076,b'1c5zSIpq_FxswBIJ-S9yUg',1.0,2.5,14
24077,b'9ugldqLxU4IfRO-EG4WrQQ',1.0,3.0,6
24078,b'pv__91LMXAbNX50NgeO55g',1.0,4.5,67
24079,b'PmYIuaV18eyr5IMXZskPlg',1.0,3.0,4
24080,b'kOH7_hNinrKx0v5Qc6Fp4A',2.0,3.0,7
24081,b'wPl5OzBIXBCAfhGnymhjXw',2.0,3.5,57
24082,b'vccZ-gphHx6P9Lh_u2hWPQ',2.0,3.0,28
24083,b'ZirBQMRrUeLd_wX_LaEHOw',2.0,4.5,92
24084,b'fDiyDg1pUetf9dMLFJ6oXw',1.0,2.0,40
24085,b'nIfCQEGxvkS076VTuSQAeg',1.0,3.5,28
24086,b'Gx3mxDNDd4XX897CgsAYNQ',2.0,3.0,54
24087,b'desFvtCBYm3gpiiHlrFw4g',2.0,4.5,36
24088,b'R6jpwPBe9edy0P64uyaLKA',2.0,3.0,592
24089,b'Dky1IfPo4BE0_n9MA92Baw',2.0,4.0,9
24090,b'RwVXPEFAuTHktV2dAqDkNw',3.0,4.0,99
24091,b'PTY4VZixWNcszvKlMVw9YQ',2.0,2.0,50
24092,b'9mIm1ef-NVDQHFE39Faxxg',1.0,3.5,116
24093,b'iZfeH70e_YFLrURT8WuCYQ',2.0,3.0,49
24094,b'H9OjeHsGra2utILaHwJfGw',,3.0,5
24095,b'ucVpPDCyHIS2-Ou5RqvbRA',1.0,3.5,15
24096,b'9X3XAKb51B4meUDC_NFnsA',1.0,4.5,4
24097,b'KhYA1VGwy1naIiIAvPfolw',1.0,3.5,16
24098,b'QMq_NhuroFHjauucOj_RYA',2.0,2.0,23
24099,b'uIPCRKIuq4aSVmsWgAa6tA',2.0,3.0,4
24100,b'M-qtsg3fVoG6sWBrDz4-6w',1.0,3.0,45
24101,b'Q1axbtqtLvVrFMpdMl8q-A',1.0,3.5,16
24102,b'8XXSAS4xX81nUE4yPVtIiA',1.0,4.5,17
24103,b'dCgWmN4DuGBSDG4liWH3OQ',2.0,3.0,26
24104,b'hWrr711CC8UpHvQPKyluqQ',2.0,4.0,17
24105,b'yatT2q_zmb4-yvzr9Bx5lA',2.0,4.0,45
24106,b'NgvsZvgNdi_qgQHG5p2_ng',2.0,2.0,16
24107,b'L50jcbfqPhqXuEcM5GQsUg',2.0,3.0,6
24108,b'eVZJvkjZDPYyQPntRjwiLA',1.0,1.5,11
24109,b'xYonRlhqbwdHLhPs1PLdCg',2.0,4.0,90
24110,b'ky5L-EfUwU9chSPcIeXM5w',2.0,4.0,127
24111,b'LWWT__tpo7TzQRDQliApaQ',2.0,4.0,4
24112,b'vMyeUHW3QxbXD4_KxmwduA',2.0,3.5,100
24113,b'GZONBn0K1yp2aaD-l8debQ',2.0,3.0,490
24114,b'sE5VWCcRZ_jzbmOdXEIj8w',2.0,2.5,6
24115,b'jfUarAupxK2BwoYj8hjQVw',1.0,3.5,6
24116,b'pAbbovbMbrhU1I7m8cl8Xg',2.0,3.5,7
24117,b'FhwytOHcfsnYM4p1rInjZQ',1.0,3.5,19
24118,b'zkk1ieQQnWtu9TLJukXC0g',2.0,3.0,26
24119,b'd24LIT55-aAr7l1X99vpjw',,2.5,3
24120,b'Fh29V9jK6va7vJax5EKh6w',2.0,3.5,28
24121,b'KNblEE1UFsWozUp6mKkXxg',4.0,4.5,10
24122,b'cjgMpPvY2dgJ3vAq556SiA',2.0,4.5,26
24123,b'mJYzopHZZEXVJJrsue34aQ',2.0,3.5,64
24124,b'dVhGY-mNwTWQzK01Zxuclw',2.0,3.5,278
24125,b'9GcGGlZdm4wAUzXztG3Lzw',1.0,3.5,100
24126,b'k3WyM7vM-4nKxJQaFBdwJA',1.0,4.5,15
24127,b'rmASvV7pnjBuSMmLPtp6SA',,2.5,6
24128,b'1AD9s8wfB2YT4aOb4QXxiA',1.0,2.5,15
24129,b'Y9vyNaBfR-xzIxFl7r2MCQ',2.0,3.5,19
24130,b'7BsdthkYwRmJpUX7huwhHA',2.0,4.5,54
24131,b'rECtpzeqtOdR5gIWiXoGfQ',2.0,3.5,54
24132,b'8VBPBTxNH74VimYLysjhYw',1.0,4.0,4
24133,b'y6HUE8dzHU-PWZ1mkVfSnA',2.0,2.5,14
24134,b'zjkZ0apVnRKpF_vSyGNkQA',1.0,3.5,18
24135,b'a2fqQVxtFGc-bjKQ3BXItA',2.0,3.0,51
24136,b'q5sa3zjAwIYMAgfPVxOdHw',2.0,4.0,267
24137,b'3rDzxvhe5CFzeWjvLj92pw',1.0,4.0,15
24138,b'JA7FS49muHzgEYesMlGEcw',1.0,4.5,6
24139,b'cILk7PnJBxNsMmGhQU2cyA',2.0,3.5,27
24140,b'rT2ownx0bn2Wfve3iYHLxw',1.0,3.5,12
24141,b'6skW7bdvCNPOscfGxU1zYw',2.0,3.5,5
24142,b'gi5NJIpne6uDe11yT_Koxg',2.0,3.0,6
24143,b'Pg12K0aiPMz2FpmkzxQnaA',2.0,4.0,24
24144,b'OgtRp5Vc9o0g16x5DCPiJQ',1.0,3.0,12
24145,b'56I5SEOCqOuY-Qc0XBnvjQ',,5.0,5
24146,b'W136-8ioIFosnpuBTzT05w',2.0,2.5,8
24147,b'HGZh_GGToep5AMb9TikrmQ',2.0,3.0,69
24148,b'Oa36vjcNukdm7xXcLZ6IPQ',1.0,2.0,23
24149,b'i2PbfQCPE_MQ4tYERaBoyA',2.0,4.0,4
24150,b'1ThbwFVBL9YA2oOM11iO7g',3.0,3.5,88
24151,b'bqNV9FU60H9BVPJ4kWptOA',1.0,3.5,4
24152,b'QdganL5AW9E_fNoRVroLig',1.0,4.0,107
24153,b'TX0PROlXimw2xIxuRKu3wQ',2.0,4.0,10
24154,b'gC817zVyUFrY-eMY95Bejw',3.0,3.0,44
24155,b'xaFzCJe82C4N7t4zeCo3hA',2.0,3.5,59
24156,b'lK_iVjCur58if_XcbENGqg',1.0,4.0,49
24157,b'M3VcPBiMvhsEJSGUHvXu2w',2.0,4.0,98
24158,b'MUMiGoEZ3NBwebH4Eff4LA',1.0,4.0,9
24159,b'RTegy5CUBpMK65pr8UeDgA',2.0,4.0,373
24160,b'QDwCkB580kFwmd8Sx44Kcw',1.0,3.5,15
24161,b'i4hc4C9uYCfeZIQJ8Ha6ag',2.0,3.5,15
24162,b'gbDZhohLAOL1ufdVWHMTxQ',2.0,2.0,8
24163,b'zN03eQ1ru3JhVFC-aVYxkA',1.0,3.5,35
24164,b'_2fjiOHfu-S7fS2n4wfySw',1.0,4.0,56
24165,b'zgjLwTpl50zSmcAptJo4Hw',2.0,3.0,36
24166,b'FSB3Jb4t11KkMyEi_7-s6Q',2.0,4.0,155
24167,b'YJmz9EVZBgSVdzq_U-vspQ',1.0,3.0,4
24168,b'pMAZ2aDXn3DaTHWrVo3CSA',2.0,3.0,7
24169,b'guFIqSvxlwQnFfe301wg3A',2.0,3.0,39
24170,b'SbWqeztXrCTsYMsf6KGYvg',1.0,3.0,15
24171,b'qc764RiIDhpPB_fHROMjZw',,3.0,5
24172,b'U-_yRdZqs5W2HNrzD_xvkQ',1.0,4.5,5
24173,b'XgsGLjUpVhfTqvkapVxYHw',2.0,1.0,10
24174,b'tN-UYJf-mAbwGQMdFbbjiw',2.0,3.0,17
24175,b'B_FkJXtkmpDoDiP8bjot2g',,2.5,3
24176,b'Gl6xFX8vM5dqknF9azPCMQ',3.0,4.0,91
24177,b'ap5VGUkChf8BFAqtBYAPEw',1.0,2.5,7
24178,b'DTJ9_6yKye0Ul2qG45vGKw',2.0,4.0,13
24179,b'SZaL8OqqiQVaSeaqFnc5Cw',2.0,5.0,4
24180,b'-xkEf2T_2bM_n0rMmH-svg',1.0,4.0,77
24181,b'mklo4H47YWK7f18YXTCEoA',1.0,3.5,107
24182,b'7s3xmQN9H9N404tQVXwoJQ',2.0,2.5,20
24183,b'NqFZbuw5D-pj7FySj9lwXw',,5.0,11
24184,b'xzxUkHFaKnykMO4_NUy09Q',3.0,2.5,24
24185,b'TlwnrbGJA1jiudJBUWs1hQ',1.0,3.0,16
24186,b'VM_e8snkXt6DgU1XnBZc0g',1.0,4.0,17
24187,b'LQ-gMAQLbPVxjrBYCJ1ApQ',1.0,4.0,69
24188,b'PJ64Zdo0h2mQMmX7cpNJBA',2.0,4.0,71
24189,b'LmjBZpQU7nJTIJZYRVO7Kg',2.0,3.5,225
24190,b'FiG8PzWKRYehtPPcPtOStw',1.0,4.0,139
24191,b'nE2gBdXJ5moeyKCfBL_TEg',,4.5,5
24192,b'ANZG2nECmn9NS1GZ6PRsvA',1.0,4.0,4
24193,b'vpH8PRHwmfajdrDOMKo0pg',,3.5,4
24194,b'DbVzSGQT1yxNPX_WTVAahg',,5.0,6
24195,b'N_TcZO32TGmWzwMkKXlSYg',2.0,4.5,4
24196,b'ii9kqE9s4456Jn9asz-BPQ',2.0,4.0,216
24197,b'I4EmpNOW7zCcx7fUnQ9ixg',2.0,4.0,396
24198,b'5fquJHY2hMX9tPRD5s0t5g',2.0,4.0,371
24199,b'q4QuS-MaVSXbIFkUZlxZ9g',2.0,3.0,36
24200,b'wCtU6XrWlz_BVPESKvIekQ',2.0,3.5,14
24201,b'9TWjqz8dKelXezZRKW5XMQ',1.0,3.0,21
24202,b'2VLvKcrOzuLkWW4G-wVgzA',2.0,4.0,4
24203,b'0jMWCioUATOJgMpsPTyC7g',2.0,3.5,54
24204,b'5m7dxSzkOylxzX0disComA',2.0,3.5,11
24205,b'UMZeduvRW6bdpWMjvJA16A',,2.0,4
24206,b'mH_T6JbQkGdWcL0htKvNxA',2.0,4.0,40
24207,b'kfqWU3dpvG385moeAhnAhw',,3.0,3
24208,b'SsJAn_JvZC4cbAg_eHUGpw',1.0,4.5,27
24209,b'YS4QL8lI2jraKhThwxiwkQ',1.0,4.5,56
24210,b'SYRHkzfM3E2Pa9fq3T0WTQ',2.0,2.5,3
24211,b'XNgqj_19XvpiO-Pc1rzW2g',2.0,3.5,20
24212,b'6Ljr0VgQpJOWJG6dlph9Fw',1.0,4.5,23
24213,b'6vVkSaymw-4MOTPh68HN3Q',1.0,3.5,15
24214,b'DTTOMeTryTbegANpF4JPsA',1.0,1.5,3
24215,b'iYqdskuBP-CVnj6Mh4Mkzg',2.0,4.0,4
24216,b'RbuSogYZ06XHlUWDVaYyBg',1.0,3.5,26
24217,b'FoVasFoCvniz8j26uwA_Hg',1.0,4.0,53
24218,b'Q6tqrFKl9lnbhdo95ogSeg',1.0,2.0,13
24219,b'MYMoho8uONfkTvaVNL-pVQ',1.0,3.5,29
24220,b't86BtX-naB-OWXoKLCwPHw',2.0,3.5,41
24221,b'87j14nON0RPB9DSkcWsF7g',1.0,3.0,144
24222,b'3T3Fk6b2Vena-Ot-KQ1USw',2.0,3.0,25
24223,b'0FIeULvI-SSjvZ3riH8BRw',1.0,4.0,24
24224,b'VRS6xyJ_FS43EBl50IhUgA',1.0,3.0,20
24225,b'VFVyecs0nMFA4xizXkzvKA',2.0,3.0,23
24226,b'Fgje0saJKZkCByBMj4SlhA',1.0,4.0,14
24227,b'gC7MfS6vUPB7IO89Lb1M9w',3.0,3.5,15
24228,b'K1nBA8UblVNUYHmhDh6hQA',1.0,4.0,14
24229,b'Pp93J9-VPxgEyMBB-NhUog',2.0,3.5,129
24230,b'ZuAxqdMHXJ1FIO9Oi4P2Jg',1.0,1.5,6
24231,b'Ohy6TtDSeJkVAtIHXP7pMw',1.0,3.0,9
24232,b'xOUd1W3MmyHXnbr3DxDwqg',2.0,1.0,10
24233,b'x-uJqEHK9q5xxZHnd70tPw',2.0,3.5,4
24234,b'd84_mtSFHt8xgYTly2T-9A',2.0,2.5,75
24235,b'bpHeCdmCRFAUZqXT2TMdig',2.0,3.5,59
24236,b'LiBnff-ZuzW16zIvZgFOfQ',1.0,3.5,137
24237,b'qtOr_IACwutkv0JwRhogYw',3.0,4.0,4
24238,b'lwGYjicqmjZqbPq_ZPS3_w',2.0,3.0,6
24239,b'fL5y72k9zaZw8E5qZwG-8w',2.0,2.5,8
24240,b'tg2RojY_ADGI04IJcJbtaw',1.0,4.5,27
24241,b'JD55YRLwptXJVkMRekbzNg',2.0,4.0,35
24242,b'I_3P0ns6_3najPBxn629nw',1.0,4.0,36
24243,b'NhJQOWrGwcFpbvnTScoY2A',,4.5,3
24244,b'wV-dhJCj7dmRhGWAQnxgsg',,4.0,3
24245,b'ek5cepgrlLiswA0rF6rc7g',1.0,1.5,16
24246,b'bBxctA7YVbZgpExmsVK7tg',3.0,4.5,30
24247,b'_JO4bxQ9hRX-42XFMlpyKA',2.0,3.0,46
24248,b'JENZ-Yjl6D5ZPqV5fPSO3g',1.0,4.5,35
24249,b'DiCWSyoaBkIpOVUdIO7Jlg',1.0,3.0,119
24250,b'SXQEYB5qR_y8LNQUsGKHhA',1.0,3.5,33
24251,b'0Cqkgz8hz8sLYvSkZhBDzQ',1.0,4.0,119
24252,b'JBt7b3Z9of23xuz3_uIq3Q',2.0,4.5,69
24253,b'sdE4iWulUozJXOxzQ5Bjhw',,3.5,5
24254,b'u2OWmQOVGFBF_jVwuiIveA',3.0,3.0,11
24255,b'kuuMxk66wDFU5wkFQUuYCA',2.0,4.0,4
24256,b'gjPRvEiJ2WcUJg7Prv2kQQ',2.0,2.5,9
24257,b'4eqFDI-dHxuhNcURvR9spg',1.0,3.5,25
24258,b'wS2nBT4BUX-6Y3FHYDonFQ',2.0,3.0,9
24259,b'-hnHJQWo2ijb77Yqm6EnOA',1.0,4.0,3
24260,b'ZQH1s3nTDyclGrQ160NrEQ',1.0,3.5,83
24261,b'QQLVFIx7vevEe0luzqPZQg',2.0,2.0,35
24262,b'jkw1d7e-teMJH6cmpdtR1A',,4.0,5
24263,b'q7hj_aAKlGXTOZpH40RPjQ',2.0,4.0,8
24264,b'nlLP8G_ZpyiWmIj8x3XPEw',1.0,3.0,5
24265,b'OmFXBWLv1DoFelP2-RLqFA',3.0,3.5,78
24266,b'zuV8bmrmf6fk5ZeQJo9iEg',2.0,3.0,4
24267,b'M8S7poDhCIzqQx1--GB-ww',2.0,3.5,191
24268,b'cIRZU99i82ReJxCqhgXc5g',1.0,4.5,59
24269,b'NnV0LkIs5YjUSPzAP1nWXQ',2.0,4.0,59
24270,b'q1R2R9i3TkH94x-CwP-l4w',2.0,3.5,81
24271,b'R4xJiZIgjQ8kb6mMRMJJjg',3.0,4.0,187
24272,b'e6d50rwRTU-fONeSBJmOHQ',2.0,4.0,144
24273,b'LAuun9IU8pEC-vUcGwBX_g',2.0,2.5,10
24274,b'IU55VgrpLzVKo9sXWbTn3Q',2.0,3.5,121
24275,b'FfJD4vO-iYUL2Kr0WWzNYg',2.0,4.0,114
24276,b'5hYLxV7F8HJPk3ZUkbXH8A',2.0,2.0,68
24277,b'kImf4ivgHInr7kTTJWaVhg',2.0,4.0,305
24278,b'd3vN5zc7rCSdan4xbfOEkA',2.0,3.5,19
24279,b'ihWw0eSKMQfO5cXLFS5itQ',,5.0,3
24280,b'7Bcc_ouJ6ASl7Zkv7qjdWA',1.0,2.5,3
24281,b'LdFkSl9OGzSi6LaIoYlVwQ',2.0,4.0,8
24282,b'3s1NyX-EIbCXbbvlBPux9w',2.0,2.5,6
24283,b'F8pxFcbt-uXwfliz3JLAeg',2.0,3.0,9
24284,b'CKIGXGlSweovWDljQyhSHA',3.0,4.0,87
24285,b'cBHuIlZEkDUa6_ifde19Fg',2.0,3.0,10
24286,b'SrWQxg2-eJsH5weJSWRzoA',1.0,3.5,18
24287,b'HxLaiPWJ0YTeqhQerHfcTw',1.0,4.5,7
24288,b'sMAgnsqi-eY9LlywVC85Hg',3.0,4.0,46
24289,b'0Ge4hEQ8HYnrkfm8UHj2BQ',1.0,4.0,40
24290,b'67X6JB3kvZ2B_p8pucgNXA',2.0,3.5,296
24291,b'fyJAqmweGm8VXnpU4CWGNw',2.0,4.0,287
24292,b'UIU7tug_Y-qVv_aLt7NN4g',1.0,4.5,258
24293,b'NMO1hExBvamoZ9RKEVNcYg',3.0,3.0,188
24294,b'7njZaRjDXi8anBaGlGQu4g',2.0,3.0,106
24295,b'Y3Mwhwj3TmF7ka552_sY_A',2.0,4.5,11
24296,b'V9iKk-9xyynxeoxS8gKF8Q',2.0,2.5,30
24297,b'hO7kziifftiIViRK8dFoKA',,4.5,3
24298,b'ZjvT0ANOkZT8XXPrUxBMCg',,4.0,7
24299,b'nKPQKBDzhaJxJYO6nd71zg',,4.0,4
24300,b'5Rau1XtDY3X9Fk6V6lBKAw',2.0,4.0,13
24301,b'qUSisWf5QNIMk8aeVhwKjA',1.0,4.0,95
24302,b'7AYbCvQ_cgS_pqS6BCmzcw',2.0,3.0,20
24303,b'1EWwkiDzblYwzi8ubYqTmw',2.0,2.0,15
24304,b'IKhwrMO42BecLZU4Pdwulw',2.0,3.0,6
24305,b'QJOr35t_jz9OPQ6IczMGJA',1.0,3.0,9
24306,b'hpqC9SExjPv8wkveH0lTRQ',,4.5,3
24307,b'gVr5mL60az3_rxjJwRDN9w',1.0,4.0,14
24308,b'hZj2HCiLae5-AxIp0im6lQ',2.0,3.0,4
24309,b'oWwa7fZCUdjsyhAuUGXtxQ',2.0,4.0,39
24310,b'UW9TxzfXLbWJNoxEKEoR9A',1.0,3.5,8
24311,b'AFCR8dsLHXBxbAg_rXXpgw',1.0,2.0,4
24312,b'zjvnqTjBp56NhMp1GrlO5g',2.0,4.0,222
24313,b'vRX4ZWDNLworsdO1a1nmIw',1.0,4.5,18
24314,b'uXXV8JhFVlttPRq2EpkzfQ',1.0,3.5,3
24315,b'p4YvOzp42g3JzlXJny8F0g',1.0,4.0,114
24316,b'MV9fUwgI2AQa4uZArynRlA',1.0,3.0,65
24317,b'v2a8hI1Tsi1SgFKFWD39qQ',2.0,5.0,9
24318,b'otYQC14mx2XGcPKyVuvyMA',1.0,3.5,18
24319,b'rMHExrnEedN-74-1osZ2MA',2.0,4.0,45
24320,b'8USUyIeN39rurnqCn5cA0w',2.0,4.5,132
24321,b'eC0iLr5RxpZPmJ6NGSqijA',4.0,4.0,127
24322,b'ivbMuKOwwX2B70gFggzT-g',2.0,3.5,146
24323,b'efAhdUR2MXCgLWNA7KtQ1Q',2.0,4.0,85
24324,b'f_ODjmy-gv0VfGFFAq0mKQ',1.0,3.0,3
24325,b'mHLTMfXxNcvg6lv0yYsZPA',2.0,3.0,4
24326,b'GQfJw7wlzcdBc99qukrT7w',1.0,3.0,4
24327,b'cGuUEFw374zfpr3Cp8ywJw',2.0,1.0,3
24328,b'u8YoMfnwAHyKfYlTivd3dQ',2.0,2.0,4
24329,b'gAT3p2Ooou4lUYiF4OKj7g',2.0,3.5,45
24330,b'sN-EtbzAnEI9ilHruasd9w',2.0,3.5,51
24331,b'WguIXq0dl03dUOaAkwEewQ',2.0,3.5,4
24332,b'lsfPvV4iZop_rA3PUZeZJA',3.0,4.0,18
24333,b'rwX4m8MkXbdcVFprNjX7jA',1.0,3.5,30
24334,b'ueBZ4UoRXdq1eXrlPgnf5A',1.0,2.5,13
24335,b'YJ05ntGlszxACOD5zn1YjA',2.0,4.0,311
24336,b'5indH5UpallkkTNmXTMn7w',1.0,2.0,20
24337,b'liLRXHaS5x4vy8EJq5fh9g',1.0,3.0,5
24338,b'U9rNC1lQrKTNO4OfOYJ_6A',1.0,3.5,9
24339,b'2vUEjhyEvx-6edQB0DOPmw',,2.0,8
24340,b'BR7lkLeaLCZtUBvCLnltww',1.0,4.0,29
24341,b'EU8Hp2rTEptiwCH4eLYZBw',1.0,2.0,13
24342,b'-Seesl064xCp_FRlG35dbQ',2.0,4.0,5
24343,b'0UoBZwA60O9RKYwhu15ITQ',2.0,3.5,14
24344,b'sIKuBMvUCqqjN0uqI70btA',1.0,3.5,5
24345,b'8KmqWgL0UEdxJFwTZ_YZvQ',1.0,4.5,88
24346,b'gcrez7gs0uWy-l9qYvY39Q',2.0,3.0,108
24347,b'X6CPcjiCWekbsMN75aOMug',2.0,4.5,13
24348,b'75I53bwt6FXvGn7pv55-MQ',3.0,4.5,3
24349,b'KnlyuJGCKbgywlKJebsVHg',1.0,3.0,6
24350,b'gPheMak5uXoaaI6S1UfQMw',2.0,4.0,8
24351,b'5UNKDcEJC1FziV7uBczzfA',3.0,3.0,106
24352,b'L_rnF5qiCYSu9d1yIv5Cvw',1.0,5.0,5
24353,b'IhnaDVJLfE2T-jhZZ6nESQ',1.0,4.5,11
24354,b'xFkUn2tIJY0vkcm1Hl5m_A',2.0,2.5,259
24355,b'_ESIk0hZa3MdyxEsOlKv5Q',2.0,3.0,43
24356,b'0AUdqRDyqxOB8TZ8HFettg',1.0,2.5,8
24357,b'093HgvfAw4a0Qh6_Naq1fw',1.0,4.0,31
24358,b'-FHjXYCSizyNgUv-EXn6Yg',1.0,4.0,11
24359,b'pZyysYRFHP0oCOf6e1bVuw',2.0,3.5,22
24360,b'2dNjePYVp2AVei4ZoSDaaA',2.0,3.5,20
24361,b'e5M4yz-SdPNN_ptL0ACcrg',2.0,4.0,3
24362,b'9_qI_MCXaxUFfiArlHvGIA',,2.5,8
24363,b'zJRJX2-xnxHCUXA5WbBYPA',2.0,3.5,66
24364,b'q56ne1FephpWzewecpIyrw',1.0,1.5,5
24365,b'ZL6UXFASbbBU5Sile3l6gg',2.0,3.5,13
24366,b'52CTwAiIZBzAU4dxdazXkw',,4.0,3
24367,b'UMDYX0_C9TWxkANMoXBxGg',1.0,2.5,14
24368,b'NO1vC6NTSR5mXUNBguM9Bg',2.0,4.5,21
24369,b's8qhewnW9LXH1WLFD3AbTw',2.0,3.0,27
24370,b'f2FfutZhb4F-m1Ob0EdYaw',2.0,3.0,103
24371,b'9PZViPPXgOrk7rY1-K1tZg',2.0,3.0,60
24372,b'RtoXohdEaL6DajgoYYutxg',3.0,3.5,31
24373,b'8YL_Cm7lYGLfPvp5sseyrQ',2.0,4.0,128
24374,b'_FXa_6j-6UDsxWo-KX7WvQ',1.0,4.0,369
24375,b'qSZa_skrz3CchQ1yqCa42Q',2.0,3.0,15
24376,b'0dRqzEG9-2QNnvJtdpdDZw',1.0,3.0,38
24377,b'ytYP2UXkRow2L3emGp469w',1.0,4.0,9
24378,b'8vA1d9_w4hBjOcrM7mNWFg',1.0,3.5,25
24379,b'um_o0pxQ3DlRI9EfCzw0hw',3.0,4.5,316
24380,b'rOyXMZJIFa0_XW2AeXatsA',2.0,3.5,12
24381,b'woJ0p5-_bc1BCezm16qtZQ',1.0,3.5,28
24382,b'xxaqaD9IVsqxiNF8FoHdYA',1.0,4.0,26
24383,b'b-3pdX16fN0S33i0oza0PA',1.0,3.5,25
24384,b'MUhJ5eoj0t2Bq4LE8zc5UA',2.0,3.5,25
24385,b'kWnxQuHCVq2lZGt-R2j6MA',2.0,3.5,67
24386,b'cJ9BqupaJVeCTQQBWA3PAw',1.0,2.0,18
24387,b'L4xtiJPS_VSbmBxTfOwjCQ',1.0,4.0,26
24388,b'hU6K1xshNHz7Q-psStmoug',1.0,3.0,4
24389,b'kE9nB1Ym3ZMTU-BE5sZGUQ',2.0,2.5,23
