business_id,categories
,"['German', 'Restaurants']"
,"['Japanese', 'Restaurants']"
,"['Restaurants', 'Asian Fusion']"
,"['Restaurants', 'Fast Food', 'Mexican']"
,"['American (Traditional)', 'Restaurants', 'Cheesesteaks', 'Steakhouses']"
,"['Mediterranean', 'Italian', 'Salad', 'Restaurants', 'Cafes', 'Soup']"
,"['Fish & Chips', 'Food', 'Sandwiches', 'Seafood', 'Fast Food', 'Restaurants', 'Specialty Food']"
,"['Mediterranean', 'Greek', 'Middle Eastern', 'Restaurants']"
,"['Restaurants', 'Sandwiches', 'Breakfast & Brunch', 'Delis']"
,"['American (Traditional)', 'Restaurants', 'Hot Dogs']"
,"['Hot Dogs', 'Lounges', 'Music Venues', 'Restaurants', 'Pubs', 'Arts & Entertainment', 'Bars', 'Nightlife']"
,"['Restaurants', 'Mediterranean']"
,"['Turkish', 'Restaurants']"
,"['Restaurants', 'Thai']"
,"['Food', 'Restaurants', 'Vietnamese']"
,"['Japanese', 'Restaurants', 'Sushi Bars']"
,"['Steakhouses', 'Restaurants', 'Italian', 'Seafood']"
,"['Bars', 'Nightlife', 'Restaurants', 'American (Traditional)']"
,"['Burgers', 'Restaurants']"
,"['French', 'Bars', 'Cafes', 'Restaurants', 'American (New)', 'Salad', 'Comfort Food', 'Wine Bars', 'Food', 'Nightlife', 'Desserts']"
,"['Cafeteria', 'Pizza', 'Fast Food', 'Restaurants']"
,"['Food', 'Beer', 'Wine & Spirits', 'Vegan', 'Mediterranean', 'Pizza', 'Restaurants']"
,"['Restaurants', 'Pizza']"
,"['Fish & Chips', 'Breakfast & Brunch', 'Restaurants']"
,"['Sandwiches', 'Restaurants', 'Fast Food']"
,"['Sandwiches', 'Restaurants', 'Fast Food']"
,"['Fast Food', 'Burgers', 'Restaurants']"
,"['Bars', 'Sports Bars', 'Nightlife', 'Restaurants', 'American (Traditional)', 'Burgers']"
,"['Pizza', 'Italian', 'Restaurants']"
,"['Italian', 'Restaurants', 'Seafood']"
,"['Sushi Bars', 'Restaurants', 'Japanese']"
,"['French', 'Creperies', 'Breakfast & Brunch', 'Cafes', 'Restaurants']"
,"['Restaurants', 'Italian']"
,"['Gelato', 'Food', 'Pizza', 'Restaurants']"
,"['Fast Food', 'Restaurants', 'Chicken Wings']"
,"['Restaurants', 'Breakfast & Brunch']"
,"['Restaurants', 'Latin American']"
,"['American (New)', 'Diners', 'Breakfast & Brunch', 'Restaurants', 'Seafood']"
,"['Indian', 'Event Planning & Services', 'Caterers', 'Food', 'Vegetarian', 'Restaurants', 'Specialty Food', 'Vegan']"
,"['Patisserie/Cake Shop', 'Bakeries', 'Gluten-Free', 'Restaurants', 'Food']"
,"['Seafood', 'Restaurants', 'Dim Sum', 'Cantonese', 'Chinese']"
,"['Restaurants', 'Mexican']"
,"['Restaurants', 'Fast Food']"
,"['Food', 'Bars', 'Sports Bars', 'Beer', 'Wine & Spirits', 'Pubs', 'Nightlife', 'Restaurants', 'Burgers']"
,"['American (Traditional)', 'Delis', 'Sandwiches', 'Restaurants']"
,"['Seafood', 'Chinese', 'Restaurants']"
,"['American (New)', 'Food', 'Mexican', 'Fast Food', 'Restaurants']"
,"['Restaurants', 'Pizza']"
,"['Restaurants', 'Mexican']"
,"['Delicatessen', 'Meat Shops', 'American (New)', 'Restaurants', 'Local Flavor', 'Canadian (New)', 'Food', 'Specialty Food', 'Sandwiches']"
,"['Chinese', 'Restaurants']"
,"['Nightlife', 'Restaurants', 'Bars', 'Wine Bars', 'Tapas Bars']"
,"['American (New)', 'Restaurants']"
,"['Fast Food', 'Restaurants', 'Burgers']"
,"['Korean', 'Barbeque', 'Hawaiian', 'Japanese', 'Seafood', 'Restaurants']"
,"['Chicken Wings', 'Restaurants']"
,"['Buffets', 'Restaurants', 'Indian']"
,"['Mexican', 'Restaurants', 'Fast Food']"
,"['Restaurants', 'Diners']"
,"['Chicken Wings', 'Food', 'Bubble Tea', 'Chinese', 'Fast Food', 'Restaurants']"
,"['Hakka', 'Restaurants', 'Chinese', 'Seafood']"
,"['Restaurants', 'Mexican']"
,"['Restaurants', 'Spanish', 'Portuguese', 'Basque']"
,"['Bars', 'Restaurants', 'Cocktail Bars', 'Cafes', 'Nightlife', 'American (New)']"
,"['Sushi Bars', 'Restaurants', 'Japanese']"
,"['Restaurants', 'Chicken Wings', 'Pizza', 'Sandwiches']"
,"['Sushi Bars', 'Restaurants']"
,"['Restaurants', 'Salad', 'Sandwiches', 'Breakfast & Brunch']"
,"['Restaurants', 'Burgers', 'Fast Food']"
,"['Restaurants', 'Buffets', 'Indian']"
,"['French', 'Burgers', 'Restaurants', 'Canadian (New)']"
,"['American (Traditional)', 'Burgers', 'Sandwiches', 'Restaurants']"
,"['Restaurants', 'Food', 'Food Trucks', 'Event Planning & Services', 'Barbeque', 'Caterers']"
,"['Restaurants', 'Korean']"
,"['Chinese', 'Restaurants']"
,"['Restaurants', 'Thai']"
,"['Pizza', 'Restaurants']"
,"['Steakhouses', 'American (Traditional)', 'Restaurants']"
,"['Restaurants', 'Pizza']"
,"['Restaurants', 'Indian']"
,['Restaurants']
,"['Japanese', 'Korean', 'Restaurants']"
,"['Mexican', 'Restaurants']"
,"['Cafes', 'Food', 'Restaurants', 'Coffee & Tea']"
,"['Mexican', 'Restaurants']"
,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants', 'Diners']"
,"['Bars', 'Art Galleries', 'Food', 'Shopping', 'Nightlife', 'Wine Bars', 'Arts & Entertainment', 'Restaurants', 'Bakeries']"
,"['Restaurants', 'Indian', 'Food']"
,"['Fast Food', 'Restaurants', 'Chinese']"
,"['Restaurants', 'Mexican']"
,"['American (Traditional)', 'Restaurants']"
,"['Fast Food', 'Mexican', 'Event Planning & Services', 'Caterers', 'Restaurants']"
,"['Bagels', 'Salad', 'Sandwiches', 'Restaurants', 'Food', 'Fast Food']"
,"['Nightlife', 'Caterers', 'Bars', 'Seafood', 'Restaurants', 'Event Planning & Services', 'Cajun/Creole']"
,"['Sandwiches', 'Restaurants']"
,"['American (Traditional)', 'Bars', 'Nightlife', 'Restaurants', 'Sports Bars', 'Chicken Wings', 'Pubs']"
,"['Event Planning & Services', 'Hotels & Travel', 'Hotels', 'Restaurants', 'Nightlife', 'Bars', 'Caterers']"
,"['Mediterranean', 'Restaurants', 'Vegan', 'Middle Eastern']"
,"['Salad', 'Bars', 'Burgers', 'Nightlife', 'Pubs', 'Restaurants']"
,"['Restaurants', 'Massage', 'Hair Salons', 'Massage Therapy', 'Health & Medical', 'Beauty & Spas', 'Day Spas', 'Nail Salons', 'Makeup Artists']"
,"['Fast Food', 'Burgers', 'Restaurants']"
,"['Restaurants', 'Sandwiches', 'Pizza', 'Chicken Wings']"
,"['Restaurants', 'Fast Food', 'Burgers']"
,"['Restaurants', 'Pizza']"
,"['Mexican', 'Restaurants']"
,"['Breakfast & Brunch', 'Coffee & Tea', 'Cafes', 'Food', 'Restaurants', 'Sandwiches']"
,"['Pizza', 'Halal', 'Italian', 'Restaurants']"
,"['Restaurants', 'Mexican', 'Burgers']"
,"['Cafes', 'Sandwiches', 'Restaurants', 'Food', 'Coffee & Tea']"
,"['Venues & Event Spaces', 'Cafes', 'Food', 'Cuban', 'Tapas Bars', 'Restaurants', 'Sandwiches', 'Event Planning & Services', 'Coffee & Tea']"
,"['Restaurants', 'Thai']"
,"['Mexican', 'Restaurants']"
,"['Vegan', 'African', 'Restaurants', 'Ethiopian']"
,"['Restaurants', 'Gluten-Free', 'Bakeries', 'Food']"
,"['African', 'American (Traditional)', 'Caribbean', 'Restaurants']"
,"['Thai', 'Restaurants', 'Chinese', 'Seafood']"
,"['Restaurants', 'Halal', 'Caribbean', 'Chinese']"
,"['Sandwiches', 'Restaurants']"
,"['Italian', 'Pizza', 'Restaurants']"
,"['Nightlife', 'Bars', 'Mexican', 'Italian', 'Restaurants']"
,"['Restaurants', 'Bistros', 'American (Traditional)']"
,"['Restaurants', 'Mexican']"
,"['Restaurants', 'Sushi Bars']"
,"['Chinese', 'Restaurants']"
,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants', 'Diners']"
,"['Indian', 'Restaurants']"
,"['Vietnamese', 'Restaurants']"
,"['Bars', 'Adult Entertainment', 'Restaurants', 'Nightlife']"
,"['Restaurants', 'Bubble Tea', 'Food Court', 'Asian Fusion', 'Food', 'Thai']"
,"['Restaurants', 'Mexican']"
,"['Restaurants', 'Ice Cream & Frozen Yogurt', 'Food', 'Pizza', 'Italian']"
,"['Restaurants', 'Pizza']"
,"['Burgers', 'Mexican', 'Hot Dogs', 'Restaurants']"
,"['Restaurants', 'Tapas Bars']"
,"['Pizza', 'Restaurants']"
,"['Restaurants', 'Sports Bars', 'Nightlife', 'American (Traditional)', 'Bars']"
,"['Chinese', 'Restaurants']"
,"['Delis', 'Restaurants', 'Sandwiches']"
,"['Restaurants', 'American (Traditional)', 'Breakfast & Brunch', 'Sandwiches']"
,"['Italian', 'Restaurants']"
,"['Canadian (New)', 'Caribbean', 'Restaurants']"
,"['Restaurants', 'Pizza', 'Italian']"
,"['Mexican', 'Restaurants']"
,"['Food', 'Mexican', 'Restaurants', 'Food Trucks']"
,"['Sushi Bars', 'Japanese', 'Restaurants', 'Diners']"
,"['Fast Food', 'Food Stands', 'American (New)', 'Poutineries', 'Restaurants']"
,"['Restaurants', 'Vietnamese', 'Thai']"
,"['Pizza', 'Italian', 'Restaurants']"
,"['Specialty Food', 'Food', 'Bakeries', 'Restaurants', 'Cafes', 'Desserts', 'Chocolatiers & Shops']"
,"['Restaurants', 'Mexican']"
,"['Chinese', 'Restaurants']"
,"['Restaurants', 'Italian']"
,"['Restaurants', 'Mediterranean']"
,"['Sandwiches', 'Fast Food', 'Restaurants']"
,"['Restaurants', 'Mexican']"
,"['American (Traditional)', 'Restaurants', 'Delis', 'Sandwiches']"
,"['Chinese', 'Restaurants']"
,"['Hotels & Travel', 'Restaurants', 'Hotels', 'Event Planning & Services', 'Breakfast & Brunch']"
,"['Mexican', 'Restaurants']"
,"['Southern', 'Soul Food', 'Restaurants']"
,"['Restaurants', 'Greek']"
,"['Restaurants', 'Fast Food', 'Burgers']"
,"['Chicken Wings', 'Cajun/Creole', 'Chicken Shop', 'Restaurants', 'Fast Food']"
,"['Chinese', 'Ethnic Food', 'Restaurants', 'Imported Food', 'Specialty Food', 'Food']"
,"['American (New)', 'Restaurants']"
,"['Mediterranean', 'Seafood', 'Restaurants', 'Italian']"
,"['Restaurants', 'Fast Food', 'Burgers']"
,"['Korean', 'Sushi Bars', 'Restaurants']"
,"['Korean', 'Restaurants']"
,"['Pizza', 'Chicken Wings', 'Burgers', 'Restaurants']"
,"['Restaurants', 'Mexican']"
,"['Mexican', 'Restaurants']"
,"['Bakeries', 'Food', 'Breakfast & Brunch', 'Restaurants']"
,"['Restaurants', 'Chinese']"
,"['Event Planning & Services', 'Hotels', 'Venues & Event Spaces', 'Mediterranean', 'Restaurants', 'Hotels & Travel']"
,"['American (Traditional)', 'Restaurants', 'Breakfast & Brunch', 'Southern']"
,"['Burgers', 'Hot Dogs', 'Sandwiches', 'Restaurants']"
,"['Food Court', 'Restaurants', 'Leather Goods', 'Shopping', 'Fashion', 'Local Flavor', 'Shopping Centers', 'Shoe Stores']"
,"['Chinese', 'Asian Fusion', 'Restaurants']"
,"['Restaurants', 'Burgers', 'Fast Food', 'American (Traditional)']"
,"['Caterers', 'Barbeque', 'Arts & Entertainment', 'Festivals', 'Event Planning & Services', 'Restaurants']"
,"['Pizza', 'Restaurants']"
,"['American (Traditional)', 'Restaurants', 'Seafood']"
,"['Local Services', 'Libraries', 'Restaurants', 'Pizza', 'Public Services & Government']"
,"['Pizza', 'Restaurants']"
,"['Restaurants', 'American (New)']"
,"['Sandwiches', 'Restaurants', 'Fast Food']"
,"['Chinese', 'Restaurants']"
,"['Fast Food', 'Restaurants', 'Food', 'Food Court']"
,"['Restaurants', 'Asian Fusion']"
,"['Restaurants', 'Persian/Iranian']"
,"['American (New)', 'Steakhouses', 'Restaurants', 'Nightlife', 'Seafood', 'Bars']"
,"['Chicken Wings', 'Restaurants', 'Caterers', 'Event Planning & Services', 'Fast Food']"
,"['Food', 'Event Planning & Services', 'Street Vendors', 'Caterers', 'Food Stands', 'Restaurants']"
,"['American (New)', 'Cocktail Bars', 'Bars', 'Restaurants', 'Seafood', 'Nightlife', 'Mexican', 'Tacos']"
,"['Gluten-Free', 'Salad', 'Pizza', 'Restaurants']"
,"['Restaurants', 'Ethnic Food', 'Imported Food', 'Turkish', 'Food', 'Specialty Food']"
,"['Restaurants', 'Food', 'Caterers', 'Tex-Mex', 'Event Planning & Services', 'Steakhouses', 'Beer', 'Wine & Spirits']"
,"['Sandwiches', 'Restaurants']"
,"['Restaurants', 'Cafes']"
,"['Bars', 'Venues & Event Spaces', 'Event Planning & Services', 'American (Traditional)', 'Cocktail Bars', 'Nightlife', 'Arts & Entertainment', 'Restaurants', 'Music Venues']"
,"['Canadian (New)', 'Cafes', 'American (Traditional)', 'Comfort Food', 'Restaurants']"
,"['Restaurants', 'Pizza']"
,"['Active Life', 'Arts & Entertainment', 'Restaurants', 'Cafes', 'Arcades', 'Escape Games', 'Coffee & Tea', 'Food']"
,"['Cafes', 'Greek', 'Restaurants']"
,"['Restaurants', 'American (Traditional)', 'Sandwiches', 'Breakfast & Brunch']"
,"['Restaurants', 'Japanese']"
,"['Canadian (New)', 'Restaurants', 'Fast Food']"
,"['Korean', 'Chinese', 'Restaurants']"
,"['Food Stands', 'Barbeque', 'Restaurants']"
,"['Caribbean', 'Restaurants']"
,"['Restaurants', 'Cafes']"
,"['Indian', 'Italian', 'Restaurants']"
,"['Fast Food', 'Restaurants', 'Burgers']"
,"['Restaurants', 'Pan Asian', 'Vietnamese']"
,"['Restaurants', 'Caribbean']"
,"['Restaurants', 'Middle Eastern']"
,"['Fast Food', 'Mexican', 'Restaurants']"
,"['Restaurants', 'Italian']"
,"['Sandwiches', 'Specialty Food', 'Food', 'Cheese Shops', 'Restaurants']"
,"['Restaurants', 'Steakhouses']"
,"['Cafes', 'Restaurants', 'Food', 'Desserts', 'Ice Cream & Frozen Yogurt', 'Creperies']"
,"['Burgers', 'Fast Food', 'Restaurants']"
,"['Chinese', 'Restaurants']"
,"['Delis', 'Restaurants', 'Fast Food', 'Sandwiches']"
,"['Restaurants', 'Middle Eastern', 'Pizza']"
,"['Restaurants', 'Pizza', 'Italian', 'Burgers']"
,"['Sushi Bars', 'Japanese', 'Restaurants']"
,"['Restaurants', 'Vegetarian', 'Middle Eastern', 'Mediterranean']"
,"['Barbeque', 'Korean', 'Restaurants']"
,"['Mexican', 'Restaurants']"
,"['Ice Cream & Frozen Yogurt', 'Food', 'Restaurants']"
,"['Bistros', 'Restaurants', 'Diners', 'French']"
,"['Caterers', 'American (New)', 'Restaurants', 'Breakfast & Brunch', 'Diners', 'Soup', 'Event Planning & Services']"
,"['Bars', 'Restaurants', 'Hungarian', 'Nightlife']"
,"['Mexican', 'Restaurants']"
,"['Food Court', 'Restaurants']"
,"['Vegan', 'Food', 'Juice Bars & Smoothies', 'Restaurants']"
,"['Restaurants', 'Greek']"
,"['Thai', 'Restaurants', 'Vietnamese']"
,"['Restaurants', 'Chinese']"
,"['Restaurants', 'Chinese']"
,"['Restaurants', 'Sushi Bars', 'Mexican']"
,"['Fast Food', 'Sandwiches', 'Restaurants', 'Delis']"
,"['Restaurants', 'Japanese', 'Sushi Bars']"
,"['Pizza', 'Sandwiches', 'Mediterranean', 'Restaurants']"
,"['Tex-Mex', 'Fast Food', 'Mexican', 'Restaurants']"
,"['Nightlife', 'Food', 'Pubs', 'Restaurants', 'Bars', 'American (Traditional)', 'Beer', 'Wine & Spirits']"
,"['Restaurants', 'Sandwiches']"
,"['Caribbean', 'Food', 'Restaurants', 'Indian', 'Canadian (New)']"
,"['Restaurants', 'Cafes']"
,"['Chinese', 'Food', 'Japanese', 'Restaurants', 'Donuts']"
,"['Pizza', 'Restaurants']"
,"['Cafes', 'Restaurants', 'Food', 'Coffee & Tea']"
,"['Bakeries', 'Restaurants', 'Coffee & Tea', 'Gluten-Free', 'Food', 'Cafes']"
,"['Restaurants', 'Breakfast & Brunch', 'French']"
,"['Indian', 'Restaurants']"
,"['Restaurants', 'Dentists', 'Mexican', 'Health & Medical']"
,"['Restaurants', 'Modern European', 'Spanish', 'Mediterranean']"
,"['Pubs', 'Restaurants', 'Nightlife', 'Bars']"
,"['Salad', 'Italian', 'Tapas Bars', 'Pizza', 'Restaurants']"
,"['Chinese', 'Restaurants']"
,"['Breakfast & Brunch', 'Restaurants']"
,"['Cafes', 'Breakfast & Brunch', 'American (Traditional)', 'Bakeries', 'Food', 'Restaurants']"
,"['Burgers', 'Fast Food', 'Restaurants', 'American (Traditional)']"
,"['Chinese', 'Restaurants']"
,"['Restaurants', 'Sandwiches']"
,"['Salad', 'Restaurants', 'Sandwiches', 'Sushi Bars', 'Seafood', 'Japanese']"
,"['Mexican', 'Restaurants']"
,"['Salad', 'Fast Food', 'Mexican', 'Restaurants']"
,"['Chinese', 'Restaurants']"
,"['Restaurants', 'Canadian (New)', 'Fast Food']"
,"['Fast Food', 'Restaurants']"
,"['American (New)', 'Restaurants', 'Chicken Shop', 'Fast Food', 'American (Traditional)', 'Chicken Wings']"
,"['Restaurants', 'Breakfast & Brunch', 'American (Traditional)']"
,"['Waffles', 'French', 'Belgian', 'Restaurants', 'Creperies', 'Breakfast & Brunch', 'Cafes']"
,['Restaurants']
,"['Restaurants', 'Greek', 'Mediterranean']"
,"['Chicken Wings', 'Seafood', 'Restaurants', 'American (Traditional)', 'Cajun/Creole', 'Food']"
,"['Canadian (New)', 'Restaurants', 'Comfort Food', 'American (Traditional)']"
,"['Restaurants', 'Fast Food', 'Sandwiches']"
,"['Hotels & Travel', 'Restaurants', 'Resorts']"
,"['Bars', 'Dive Bars', 'Nightlife', 'Sandwiches', 'Event Planning & Services', 'Restaurants', 'DJs']"
,"['Event Planning & Services', 'Restaurants', 'Italian', 'German', 'Swabian', 'Caterers']"
,"['Beer', 'Wine & Spirits', 'Bars', 'Diners', 'Restaurants', 'Wine Bars', 'Nightlife', 'Steakhouses', 'American (Traditional)', 'Food']"
,"['Restaurants', 'Indian']"
,"['Restaurants', 'Steakhouses']"
,"['Restaurants', 'Food', 'Tea Rooms', 'Soul Food']"
,"['Barbeque', 'Chicken Wings', 'Restaurants', 'Burgers']"
,"['Lounges', 'Tapas Bars', 'Champagne Bars', 'Restaurants', 'Nightlife', 'Bars']"
,"['Nightlife', 'Bars', 'Wine Bars', 'American (New)', 'Restaurants']"
,"['Restaurants', 'Wine Bars', 'Bars', 'Nightlife']"
,"['Restaurants', 'Food', 'Sandwiches']"
,"['Restaurants', 'Caterers', 'Event Planning & Services', 'Fast Food', 'Mexican']"
,"['Seafood', 'Barbeque', 'Restaurants', 'Chinese']"
,"['Restaurants', 'Caribbean']"
,"['Organic Stores', 'Vegan', 'Gluten-Free', 'Vegetarian', 'Food', 'Restaurants', 'Breakfast & Brunch']"
,"['Sandwiches', 'Restaurants']"
,"['Breakfast & Brunch', 'Restaurants', 'Diners']"
,"['Coffee & Tea', 'Burgers', 'Sandwiches', 'Restaurants', 'Food']"
,"['Restaurants', 'Pizza', 'Food', 'Bakeries']"
,"['Restaurants', 'Italian']"
,"['Restaurants', 'Breakfast & Brunch', 'Diners', 'American (Traditional)']"
,"['Ice Cream & Frozen Yogurt', 'Food', 'Restaurants']"
,"['American (New)', 'Fast Food', 'Restaurants']"
,"['Indian', 'Buffets', 'Restaurants']"
,"['Sandwiches', 'Food', 'Breakfast & Brunch', 'Cafes', 'Restaurants', 'Bakeries', 'Coffee & Tea']"
,"['Chinese', 'Soup', 'Restaurants', 'Seafood']"
,"['Fast Food', 'Restaurants']"
,"['Buffets', 'Hotels & Travel', 'Casinos', 'Arts & Entertainment', 'Event Planning & Services', 'Hotels', 'Restaurants']"
,"['Restaurants', 'Latin American', 'Colombian']"
,"['Barbeque', 'Sandwiches', 'Restaurants']"
,"['Cuban', 'Event Planning & Services', 'Restaurants', 'Caterers', 'Dominican', 'Caribbean']"
,"['Fast Food', 'Sandwiches', 'Restaurants', 'Delis']"
,"['Restaurants', 'Food', 'Pizza', 'Cafes', 'Sicilian', 'Italian', 'Desserts']"
,"['Chinese', 'Restaurants', 'Vietnamese', 'Thai']"
,"['Italian', 'Restaurants']"
,"['Lounges', 'Nightlife', 'Restaurants', 'Arts & Entertainment', 'Casinos', 'Bars']"
,"['Steakhouses', 'Canadian (New)', 'Restaurants', 'Breakfast & Brunch', 'French']"
,"['Restaurants', 'Pizza']"
,"['Vietnamese', 'Asian Fusion', 'Food', 'Restaurants', 'Food Trucks']"
,"['Fast Food', 'Tex-Mex', 'Restaurants', 'Mexican']"
,"['Mexican', 'Restaurants']"
,"['Restaurants', 'Sushi Bars']"
,"['Mexican', 'Restaurants']"
,"['Breakfast & Brunch', 'Restaurants', 'Diners']"
,"['Barbeque', 'Restaurants', 'Canadian (New)']"
,"['Restaurants', 'American (Traditional)', 'Pizza', 'Burgers']"
,"['Restaurants', 'Comfort Food']"
,"['Restaurants', 'Pizza']"
,"['Restaurants', 'Chinese']"
,"['Mediterranean', 'Greek', 'Restaurants']"
,"['Ice Cream & Frozen Yogurt', 'Food', 'Restaurants', 'Food Stands']"
,"['Fast Food', 'Sandwiches', 'Restaurants']"
,"['Restaurants', 'Burgers', 'Fast Food']"
,"['Pizza', 'Restaurants']"
,"['Restaurants', 'American (New)']"
,"['Shanghainese', 'Chinese', 'Restaurants']"
,"['Food', 'Bakeries', 'Restaurants', 'Donuts', 'Polish']"
,"['Nightlife', 'American (Traditional)', 'Bars', 'Sports Bars', 'Restaurants']"
,"['Mexican', 'Restaurants']"
,"['Greek', 'Restaurants']"
,"['Diners', 'Breakfast & Brunch', 'American (Traditional)', 'Restaurants']"
,"['Restaurants', 'Indian', 'Vegetarian']"
,"['Restaurants', 'Sandwiches', 'Breakfast & Brunch', 'Bagels', 'Food']"
,"['Chinese', 'Restaurants']"
,"['Japanese', 'Restaurants']"
,"['Restaurants', 'Pizza', 'Italian']"
,"['Restaurants', 'Italian']"
,"['Restaurants', 'Pizza']"
,"['Restaurants', 'Event Planning & Services', 'Caterers']"
,"['Restaurants', 'Canadian (New)', 'Gluten-Free', 'American (New)', 'Seafood']"
,"['Food', 'Portuguese', 'Restaurants']"
,"['Restaurants', 'German']"
,"['Asian Fusion', 'Restaurants']"
,"['Restaurants', 'Fast Food', 'Burgers']"
,"['Restaurants', 'Buffets']"
,"['Restaurants', 'Fish & Chips']"
,"['Cinema', 'Fast Food', 'Restaurants', 'Arts & Entertainment']"
,"['Seafood', 'Restaurants']"
,"['Restaurants', 'Desserts', 'American (Traditional)', 'Bakeries', 'Food']"
,"['American (Traditional)', 'Bars', 'Burgers', 'Restaurants', 'Pubs', 'American (New)', 'Nightlife']"
,"['Fast Food', 'Restaurants', 'Chinese']"
,"['Restaurants', 'Sandwiches', 'Fast Food', 'Delis']"
,"['Chicken Wings', 'American (Traditional)', 'Fast Food', 'Restaurants', 'Chicken Shop']"
,"['Tacos', 'Mexican', 'Restaurants']"
,"['Chicken Wings', 'Restaurants', 'Fast Food', 'Salad']"
,"['Canadian (New)', 'Specialty Food', 'Restaurants', 'Food']"
,"['Greek', 'Mediterranean', 'Restaurants']"
,"['Event Planning & Services', 'Tapas Bars', 'Caterers', 'Spanish', 'Restaurants']"
,"['Restaurants', 'Italian', 'Pizza', 'Chicken Wings']"
,"['Mexican', 'Seafood', 'Restaurants']"
